Address,ASRL1::INSTR
2021-05-04 13:20:38.101,1.2338907
2021-05-04 13:20:38.142,1.2337058
2021-05-04 13:20:38.183,1.2334557
2021-05-04 13:20:38.224,1.2332456
2021-05-04 13:20:38.265,1.2330754
2021-05-04 13:20:38.306,1.2328737
2021-05-04 13:20:38.346,1.2327014
2021-05-04 13:20:38.387,1.232653
2021-05-04 13:20:38.427,1.2328001
2021-05-04 13:20:38.467,1.2332183
2021-05-04 13:20:38.508,1.2334746
2021-05-04 13:20:38.548,1.23342
2021-05-04 13:20:38.589,1.2333948
2021-05-04 13:20:38.630,1.2334683
2021-05-04 13:20:38.671,1.2335272
2021-05-04 13:20:38.711,1.2335166
2021-05-04 13:20:38.752,1.2333254
2021-05-04 13:20:38.793,1.2330481
2021-05-04 13:20:38.834,1.2329934
2021-05-04 13:20:38.875,1.2332687
2021-05-04 13:20:38.916,1.2335797
2021-05-04 13:20:38.956,1.2335629
2021-05-04 13:20:38.997,1.233357
2021-05-04 13:20:39.037,1.2332939
2021-05-04 13:20:39.077,1.2333527
2021-05-04 13:20:39.117,1.2333738
2021-05-04 13:20:39.158,1.2333906
2021-05-04 13:20:39.199,1.2334809
2021-05-04 13:20:39.240,1.2335818
2021-05-04 13:20:39.281,1.2334809
2021-05-04 13:20:39.322,1.2331174
2021-05-04 13:20:39.364,1.2326446
2021-05-04 13:20:39.405,1.232321
2021-05-04 13:20:39.446,1.2321655
2021-05-04 13:20:39.487,1.2321256
2021-05-04 13:20:39.528,1.2323147
2021-05-04 13:20:39.568,1.232569
2021-05-04 13:20:39.608,1.2328211
2021-05-04 13:20:39.648,1.2329745
2021-05-04 13:20:39.689,1.2330292
2021-05-04 13:20:39.730,1.2330838
2021-05-04 13:20:39.771,1.233233
2021-05-04 13:20:39.812,1.2334305
2021-05-04 13:20:39.853,1.2337415
2021-05-04 13:20:39.894,1.2338528
2021-05-04 13:20:39.935,1.2336742
2021-05-04 13:20:39.976,1.2333927
2021-05-04 13:20:40.016,1.233191
2021-05-04 13:20:40.057,1.2329493
2021-05-04 13:20:40.098,1.2325774
2021-05-04 13:20:40.140,1.2322034
2021-05-04 13:20:40.180,1.2319449
2021-05-04 13:20:40.220,1.2317978
2021-05-04 13:20:40.260,1.2318125
2021-05-04 13:20:40.300,1.2319323
2021-05-04 13:20:40.341,1.2320647
2021-05-04 13:20:40.381,1.2321655
2021-05-04 13:20:40.422,1.2322076
2021-05-04 13:20:40.462,1.2321424
2021-05-04 13:20:40.503,1.2321466
2021-05-04 13:20:40.545,1.2323294
2021-05-04 13:20:40.586,1.2328989
2021-05-04 13:20:40.626,1.233504
2021-05-04 13:20:40.667,1.2337331
2021-05-04 13:20:40.708,1.2335545
2021-05-04 13:20:40.749,1.2331931
2021-05-04 13:20:40.789,1.2327665
2021-05-04 13:20:40.829,1.2324387
2021-05-04 13:20:40.870,1.2323568
2021-05-04 13:20:40.911,1.2324492
2021-05-04 13:20:40.951,1.2325795
2021-05-04 13:20:40.991,1.2325438
2021-05-04 13:20:41.032,1.2323988
2021-05-04 13:20:41.073,1.2322265
2021-05-04 13:20:41.113,1.2321613
2021-05-04 13:20:41.153,1.2322853
2021-05-04 13:20:41.194,1.2325122
2021-05-04 13:20:41.235,1.2326362
2021-05-04 13:20:41.277,1.2326404
2021-05-04 13:20:41.317,1.2324702
2021-05-04 13:20:41.358,1.2322517
2021-05-04 13:20:41.398,1.2321971
2021-05-04 13:20:41.438,1.232216
2021-05-04 13:20:41.479,1.2322181
2021-05-04 13:20:41.519,1.2321697
2021-05-04 13:20:41.560,1.2321529
2021-05-04 13:20:41.600,1.2320899
2021-05-04 13:20:41.641,1.2319701
2021-05-04 13:20:41.682,1.2318903
2021-05-04 13:20:41.723,1.23201
2021-05-04 13:20:41.763,1.232176
2021-05-04 13:20:41.804,1.2322601
2021-05-04 13:20:41.845,1.2321908
2021-05-04 13:20:41.886,1.2320121
2021-05-04 13:20:41.926,1.23201
2021-05-04 13:20:41.966,1.2321403
2021-05-04 13:20:42.006,1.2324009
2021-05-04 13:20:42.047,1.2325816
2021-05-04 13:20:42.087,1.2325291
2021-05-04 13:20:42.127,1.2324135
2021-05-04 13:20:42.168,1.2322958
2021-05-04 13:20:42.209,1.2321781
2021-05-04 13:20:42.250,1.2321508
2021-05-04 13:20:42.290,1.2322265
2021-05-04 13:20:42.331,1.2322622
2021-05-04 13:20:42.371,1.2322706
2021-05-04 13:20:42.412,1.2323147
2021-05-04 13:20:42.453,1.2323252
2021-05-04 13:20:42.494,1.2322055
2021-05-04 13:20:42.534,1.2320752
2021-05-04 13:20:42.574,1.2320605
2021-05-04 13:20:42.614,1.232071
2021-05-04 13:20:42.654,1.2321214
2021-05-04 13:20:42.695,1.2322475
2021-05-04 13:20:42.735,1.2325059
2021-05-04 13:20:42.776,1.2328022
2021-05-04 13:20:42.817,1.2328926
2021-05-04 13:20:42.858,1.2327413
2021-05-04 13:20:42.898,1.2325312
2021-05-04 13:20:42.939,1.2322349
2021-05-04 13:20:42.980,1.2319911
2021-05-04 13:20:43.021,1.2319554
2021-05-04 13:20:43.061,1.2320521
2021-05-04 13:20:43.101,1.2321781
2021-05-04 13:20:43.142,1.2322097
2021-05-04 13:20:43.183,1.2321109
2021-05-04 13:20:43.224,1.2321382
2021-05-04 13:20:43.265,1.2321865
2021-05-04 13:20:43.306,1.2321676
2021-05-04 13:20:43.346,1.2322979
2021-05-04 13:20:43.387,1.2324723
2021-05-04 13:20:43.428,1.2323925
2021-05-04 13:20:43.469,1.2320437
2021-05-04 13:20:43.509,1.2317999
2021-05-04 13:20:43.550,1.2317348
2021-05-04 13:20:43.591,1.2319596
2021-05-04 13:20:43.633,1.2323273
2021-05-04 13:20:43.673,1.2326698
2021-05-04 13:20:43.713,1.2328779
2021-05-04 13:20:43.754,1.233088
2021-05-04 13:20:43.794,1.233357
2021-05-04 13:20:43.835,1.2335293
2021-05-04 13:20:43.875,1.2337205
2021-05-04 13:20:43.916,1.2339579
2021-05-04 13:20:43.957,1.2341848
2021-05-04 13:20:43.998,1.2341659
2021-05-04 13:20:44.039,1.2338676
2021-05-04 13:20:44.080,1.2335293
2021-05-04 13:20:44.120,1.2333212
2021-05-04 13:20:44.161,1.23288
2021-05-04 13:20:44.201,1.2324765
2021-05-04 13:20:44.242,1.2322286
2021-05-04 13:20:44.282,1.2320353
2021-05-04 13:20:44.322,1.2318945
2021-05-04 13:20:44.363,1.2316822
2021-05-04 13:20:44.403,1.2313587
2021-05-04 13:20:44.444,1.2310372
2021-05-04 13:20:44.484,1.2308943
2021-05-04 13:20:44.525,1.2308291
2021-05-04 13:20:44.566,1.2307451
2021-05-04 13:20:44.607,1.2305434
2021-05-04 13:20:44.647,1.2302177
2021-05-04 13:20:44.688,1.229892
2021-05-04 13:20:44.729,1.2298731
2021-05-04 13:20:44.771,1.2299445
2021-05-04 13:20:44.811,1.2299529
2021-05-04 13:20:44.851,1.2299088
2021-05-04 13:20:44.891,1.229955
2021-05-04 13:20:44.931,1.2302681
2021-05-04 13:20:44.972,1.2309741
2021-05-04 13:20:45.012,1.2319344
2021-05-04 13:20:45.053,1.2327119
2021-05-04 13:20:45.094,1.2330081
2021-05-04 13:20:45.136,1.2329682
2021-05-04 13:20:45.177,1.2328779
2021-05-04 13:20:45.218,1.2328947
2021-05-04 13:20:45.258,1.2328653
2021-05-04 13:20:45.299,1.232798
2021-05-04 13:20:45.340,1.2328905
2021-05-04 13:20:45.381,1.233067
2021-05-04 13:20:45.421,1.2332225
2021-05-04 13:20:45.461,1.2333422
2021-05-04 13:20:45.501,1.2332645
2021-05-04 13:20:45.542,1.2330754
2021-05-04 13:20:45.583,1.2330144
2021-05-04 13:20:45.623,1.2332309
2021-05-04 13:20:45.664,1.2334998
2021-05-04 13:20:45.704,1.2333906
2021-05-04 13:20:45.745,1.2328505
2021-05-04 13:20:45.786,1.2321361
2021-05-04 13:20:45.827,1.2314847
2021-05-04 13:20:45.868,1.2311506
2021-05-04 13:20:45.909,1.2310456
2021-05-04 13:20:45.950,1.2314049
2021-05-04 13:20:45.990,1.2322118
2021-05-04 13:20:46.030,1.2330397
2021-05-04 13:20:46.070,1.2335944
2021-05-04 13:20:46.110,1.2336574
2021-05-04 13:20:46.150,1.2333927
2021-05-04 13:20:46.190,1.2330102
2021-05-04 13:20:46.231,1.2325816
2021-05-04 13:20:46.272,1.2323357
2021-05-04 13:20:46.313,1.2322265
2021-05-04 13:20:46.354,1.232092
2021-05-04 13:20:46.395,1.2320689
2021-05-04 13:20:46.436,1.2322097
2021-05-04 13:20:46.477,1.23259
2021-05-04 13:20:46.517,1.233025
2021-05-04 13:20:46.557,1.2333086
2021-05-04 13:20:46.598,1.2334263
2021-05-04 13:20:46.638,1.2334893
2021-05-04 13:20:46.679,1.2334662
2021-05-04 13:20:46.719,1.2334515
2021-05-04 13:20:46.760,1.2333822
2021-05-04 13:20:46.800,1.2332204
2021-05-04 13:20:46.841,1.2331258
2021-05-04 13:20:46.881,1.2331321
2021-05-04 13:20:46.922,1.232943
2021-05-04 13:20:46.962,1.2323694
2021-05-04 13:20:47.003,1.2315562
2021-05-04 13:20:47.045,1.2309321
2021-05-04 13:20:47.086,1.2306421
2021-05-04 13:20:47.126,1.2306253
2021-05-04 13:20:47.166,1.2309069
2021-05-04 13:20:47.207,1.2313103
2021-05-04 13:20:47.247,1.2316402
2021-05-04 13:20:47.287,1.2319323
2021-05-04 13:20:47.327,1.2322937
2021-05-04 13:20:47.368,1.2325543
2021-05-04 13:20:47.409,1.2324555
2021-05-04 13:20:47.451,1.2322223
2021-05-04 13:20:47.491,1.2322685
2021-05-04 13:20:47.532,1.232424
2021-05-04 13:20:47.573,1.2324996
2021-05-04 13:20:47.614,1.2324345
2021-05-04 13:20:47.654,1.2321277
2021-05-04 13:20:47.694,1.2318714
2021-05-04 13:20:47.734,1.2319218
2021-05-04 13:20:47.774,1.2321235
2021-05-04 13:20:47.815,1.232403
2021-05-04 13:20:47.856,1.2326782
2021-05-04 13:20:47.896,1.2327182
2021-05-04 13:20:47.937,1.2326089
2021-05-04 13:20:47.978,1.2326509
2021-05-04 13:20:48.018,1.2328821
2021-05-04 13:20:48.059,1.23313
2021-05-04 13:20:48.099,1.2333591
2021-05-04 13:20:48.140,1.2334998
2021-05-04 13:20:48.180,1.2334137
2021-05-04 13:20:48.222,1.2329892
2021-05-04 13:20:48.263,1.2326719
2021-05-04 13:20:48.303,1.232487
2021-05-04 13:20:48.344,1.232279
2021-05-04 13:20:48.384,1.2321424
2021-05-04 13:20:48.425,1.2318693
2021-05-04 13:20:48.465,1.2315289
2021-05-04 13:20:48.506,1.2313713
2021-05-04 13:20:48.547,1.2313881
2021-05-04 13:20:48.588,1.2314406
2021-05-04 13:20:48.630,1.2313608
2021-05-04 13:20:48.671,1.2311317
2021-05-04 13:20:48.711,1.2310792
2021-05-04 13:20:48.752,1.2312095
2021-05-04 13:20:48.792,1.2313608
2021-05-04 13:20:48.833,1.2316003
2021-05-04 13:20:48.874,1.231926
2021-05-04 13:20:48.914,1.2321445
2021-05-04 13:20:48.955,1.2322874
2021-05-04 13:20:48.996,1.2325185
2021-05-04 13:20:49.036,1.2327287
2021-05-04 13:20:49.076,1.2326551
2021-05-04 13:20:49.117,1.2325185
2021-05-04 13:20:49.158,1.2324366
2021-05-04 13:20:49.199,1.2324051
2021-05-04 13:20:49.239,1.2326026
2021-05-04 13:20:49.280,1.2329283
2021-05-04 13:20:49.321,1.2331867
2021-05-04 13:20:49.362,1.2332099
2021-05-04 13:20:49.403,1.2330018
2021-05-04 13:20:49.444,1.2327707
2021-05-04 13:20:49.484,1.2325312
2021-05-04 13:20:49.524,1.2323736
2021-05-04 13:20:49.564,1.2322643
2021-05-04 13:20:49.604,1.2321697
2021-05-04 13:20:49.645,1.232216
2021-05-04 13:20:49.685,1.2323778
2021-05-04 13:20:49.726,1.2325228
2021-05-04 13:20:49.767,1.2325459
2021-05-04 13:20:49.808,1.2323568
2021-05-04 13:20:49.848,1.2319659
2021-05-04 13:20:49.889,1.2316234
2021-05-04 13:20:49.929,1.2315015
2021-05-04 13:20:49.970,1.231512
2021-05-04 13:20:50.011,1.2315562
2021-05-04 13:20:50.051,1.2316024
2021-05-04 13:20:50.091,1.2317873
2021-05-04 13:20:50.132,1.2322244
2021-05-04 13:20:50.172,1.2328085
2021-05-04 13:20:50.212,1.2332477
2021-05-04 13:20:50.253,1.2334704
2021-05-04 13:20:50.294,1.2334137
2021-05-04 13:20:50.335,1.2330817
2021-05-04 13:20:50.375,1.2328064
2021-05-04 13:20:50.416,1.2329493
2021-05-04 13:20:50.457,1.2332582
2021-05-04 13:20:50.498,1.2334179
2021-05-04 13:20:50.539,1.2333359
2021-05-04 13:20:50.580,1.233151
2021-05-04 13:20:50.620,1.2329388
2021-05-04 13:20:50.660,1.2326404
2021-05-04 13:20:50.700,1.2322958
2021-05-04 13:20:50.740,1.2321361
2021-05-04 13:20:50.781,1.2321655
2021-05-04 13:20:50.821,1.2322727
2021-05-04 13:20:50.862,1.2325185
2021-05-04 13:20:50.903,1.2329892
2021-05-04 13:20:50.944,1.2333275
2021-05-04 13:20:50.985,1.2336364
2021-05-04 13:20:51.026,1.2341365
2021-05-04 13:20:51.067,1.2343887
2021-05-04 13:20:51.108,1.2341428
2021-05-04 13:20:51.149,1.2335944
2021-05-04 13:20:51.189,1.2331237
2021-05-04 13:20:51.229,1.2329031
2021-05-04 13:20:51.270,1.2326993
2021-05-04 13:20:51.310,1.2325459
2021-05-04 13:20:51.350,1.2325921
2021-05-04 13:20:51.391,1.2327539
2021-05-04 13:20:51.431,1.2329262
2021-05-04 13:20:51.472,1.2331405
2021-05-04 13:20:51.512,1.2331678
2021-05-04 13:20:51.553,1.2329451
2021-05-04 13:20:51.593,1.2327728
2021-05-04 13:20:51.634,1.2329955
2021-05-04 13:20:51.676,1.2335524
2021-05-04 13:20:51.717,1.2340756
2021-05-04 13:20:51.757,1.2343235
2021-05-04 13:20:51.797,1.2342269
2021-05-04 13:20:51.838,1.233836
2021-05-04 13:20:51.878,1.2332876
2021-05-04 13:20:51.918,1.2327266
2021-05-04 13:20:51.958,1.2321971
2021-05-04 13:20:51.999,1.2317978
2021-05-04 13:20:52.041,1.2315835
2021-05-04 13:20:52.082,1.2316486
2021-05-04 13:20:52.123,1.2319701
2021-05-04 13:20:52.164,1.2324177
2021-05-04 13:20:52.204,1.2329157
2021-05-04 13:20:52.245,1.233088
2021-05-04 13:20:52.286,1.2330229
2021-05-04 13:20:52.326,1.2329157
2021-05-04 13:20:52.366,1.2327392
2021-05-04 13:20:52.406,1.2326047
2021-05-04 13:20:52.447,1.2324114
2021-05-04 13:20:52.488,1.2322223
2021-05-04 13:20:52.529,1.2320479
2021-05-04 13:20:52.569,1.2319323
2021-05-04 13:20:52.610,1.2319806
2021-05-04 13:20:52.651,1.2323504
2021-05-04 13:20:52.692,1.2328043
2021-05-04 13:20:52.732,1.233233
2021-05-04 13:20:52.773,1.2335398
2021-05-04 13:20:52.815,1.2336532
2021-05-04 13:20:52.856,1.2335419
2021-05-04 13:20:52.897,1.233191
2021-05-04 13:20:52.936,1.2328421
2021-05-04 13:20:52.976,1.2328295
2021-05-04 13:20:53.016,1.2331615
2021-05-04 13:20:53.057,1.2334914
2021-05-04 13:20:53.097,1.2337079
2021-05-04 13:20:53.138,1.2339054
2021-05-04 13:20:53.178,1.2339705
2021-05-04 13:20:53.220,1.2341365
2021-05-04 13:20:53.261,1.2344328
2021-05-04 13:20:53.302,1.2345547
2021-05-04 13:20:53.342,1.2343593
2021-05-04 13:20:53.383,1.2339621
2021-05-04 13:20:53.423,1.2334368
2021-05-04 13:20:53.464,1.2329178
2021-05-04 13:20:53.505,1.2326446
2021-05-04 13:20:53.545,1.232777
2021-05-04 13:20:53.586,1.2331195
2021-05-04 13:20:53.627,1.2335377
2021-05-04 13:20:53.668,1.2337982
2021-05-04 13:20:53.708,1.233918
2021-05-04 13:20:53.749,1.2338949
2021-05-04 13:20:53.790,1.2336532
2021-05-04 13:20:53.831,1.233254
2021-05-04 13:20:53.871,1.232985
2021-05-04 13:20:53.912,1.2330754
2021-05-04 13:20:53.954,1.2332918
2021-05-04 13:20:53.995,1.2333464
2021-05-04 13:20:54.035,1.2332414
2021-05-04 13:20:54.076,1.2330502
2021-05-04 13:20:54.117,1.2328632
2021-05-04 13:20:54.157,1.2328337
2021-05-04 13:20:54.198,1.232985
2021-05-04 13:20:54.238,1.2331678
2021-05-04 13:20:54.279,1.2331573
2021-05-04 13:20:54.319,1.2329808
2021-05-04 13:20:54.361,1.23284
2021-05-04 13:20:54.402,1.2328758
2021-05-04 13:20:54.443,1.2331552
2021-05-04 13:20:54.484,1.2336049
2021-05-04 13:20:54.525,1.2339957
2021-05-04 13:20:54.565,1.2340693
2021-05-04 13:20:54.606,1.233855
2021-05-04 13:20:54.647,1.2335839
2021-05-04 13:20:54.688,1.2334767
2021-05-04 13:20:54.729,1.2334116
2021-05-04 13:20:54.770,1.2331531
2021-05-04 13:20:54.810,1.2327749
2021-05-04 13:20:54.850,1.2323799
2021-05-04 13:20:54.890,1.2319302
2021-05-04 13:20:54.930,1.231678
2021-05-04 13:20:54.971,1.2315583
2021-05-04 13:20:55.012,1.2314322
2021-05-04 13:20:55.052,1.2313965
2021-05-04 13:20:55.093,1.2315183
2021-05-04 13:20:55.135,1.2317495
2021-05-04 13:20:55.176,1.2321781
2021-05-04 13:20:55.217,1.2324996
2021-05-04 13:20:55.258,1.2324744
2021-05-04 13:20:55.298,1.2322769
2021-05-04 13:20:55.338,1.232195
2021-05-04 13:20:55.378,1.2322055
2021-05-04 13:20:55.418,1.2322118
2021-05-04 13:20:55.458,1.2323694
2021-05-04 13:20:55.499,1.232777
2021-05-04 13:20:55.540,1.2332078
2021-05-04 13:20:55.581,1.2334284
2021-05-04 13:20:55.621,1.2336217
2021-05-04 13:20:55.661,1.2337331
2021-05-04 13:20:55.702,1.2337814
2021-05-04 13:20:55.743,1.233773
2021-05-04 13:20:55.784,1.2333948
2021-05-04 13:20:55.824,1.2328211
2021-05-04 13:20:55.865,1.2323778
2021-05-04 13:20:55.905,1.2320731
2021-05-04 13:20:55.946,1.2318146
2021-05-04 13:20:55.986,1.2317012
2021-05-04 13:20:56.026,1.2318251
2021-05-04 13:20:56.066,1.2319575
2021-05-04 13:20:56.106,1.2320647
2021-05-04 13:20:56.147,1.232134
2021-05-04 13:20:56.188,1.2317915
2021-05-04 13:20:56.229,1.2311044
2021-05-04 13:20:56.270,1.2305329
2021-05-04 13:20:56.312,1.2304404
2021-05-04 13:20:56.353,1.2308144
2021-05-04 13:20:56.394,1.2312788
2021-05-04 13:20:56.434,1.2316255
2021-05-04 13:20:56.475,1.2319659
2021-05-04 13:20:56.515,1.2322937
2021-05-04 13:20:56.555,1.2326362
2021-05-04 13:20:56.595,1.232943
2021-05-04 13:20:56.635,1.233109
2021-05-04 13:20:56.676,1.2329556
2021-05-04 13:20:56.717,1.2327476
2021-05-04 13:20:56.758,1.2328295
2021-05-04 13:20:56.799,1.2330018
2021-05-04 13:20:56.840,1.2330775
2021-05-04 13:20:56.881,1.233067
2021-05-04 13:20:56.922,1.2330186
2021-05-04 13:20:56.963,1.2329052
2021-05-04 13:20:57.004,1.2328148
2021-05-04 13:20:57.044,1.2328505
2021-05-04 13:20:57.085,1.2329262
2021-05-04 13:20:57.125,1.2328842
2021-05-04 13:20:57.165,1.2327098
2021-05-04 13:20:57.205,1.2325206
2021-05-04 13:20:57.245,1.2325143
2021-05-04 13:20:57.286,1.2327056
2021-05-04 13:20:57.327,1.233172
2021-05-04 13:20:57.368,1.2336616
2021-05-04 13:20:57.409,1.2337919
2021-05-04 13:20:57.450,1.2337394
2021-05-04 13:20:57.490,1.2335482
2021-05-04 13:20:57.531,1.2332498
2021-05-04 13:20:57.571,1.2330123
2021-05-04 13:20:57.612,1.2327203
2021-05-04 13:20:57.652,1.2324744
2021-05-04 13:20:57.692,1.2323168
2021-05-04 13:20:57.733,1.2323126
2021-05-04 13:20:57.773,1.232445
2021-05-04 13:20:57.813,1.2326068
2021-05-04 13:20:57.854,1.232819
2021-05-04 13:20:57.895,1.2330292
2021-05-04 13:20:57.935,1.2334095
2021-05-04 13:20:57.976,1.2339663
2021-05-04 13:20:58.017,1.234334
2021-05-04 13:20:58.058,1.2343256
2021-05-04 13:20:58.098,1.2340903
2021-05-04 13:20:58.139,1.2338024
2021-05-04 13:20:58.179,1.2335272
2021-05-04 13:20:58.220,1.2332834
2021-05-04 13:20:58.261,1.2332057
2021-05-04 13:20:58.301,1.2332582
2021-05-04 13:20:58.342,1.2332708
2021-05-04 13:20:58.382,1.2330859
2021-05-04 13:20:58.423,1.2329661
2021-05-04 13:20:58.464,1.2330144
2021-05-04 13:20:58.505,1.2329073
2021-05-04 13:20:58.545,1.2326215
2021-05-04 13:20:58.586,1.2323441
2021-05-04 13:20:58.628,1.2322328
2021-05-04 13:20:58.669,1.2323063
2021-05-04 13:20:58.710,1.232548
2021-05-04 13:20:58.751,1.2328632
2021-05-04 13:20:58.791,1.2330144
2021-05-04 13:20:58.831,1.2329724
2021-05-04 13:20:58.871,1.2328421
2021-05-04 13:20:58.911,1.2326467
2021-05-04 13:20:58.952,1.2325017
2021-05-04 13:20:58.993,1.2325795
2021-05-04 13:20:59.035,1.232901
2021-05-04 13:20:59.075,1.2331195
2021-05-04 13:20:59.116,1.2328926
2021-05-04 13:20:59.156,1.2323105
2021-05-04 13:20:59.197,1.2317936
2021-05-04 13:20:59.237,1.2317705
2021-05-04 13:20:59.278,1.2320857
2021-05-04 13:20:59.319,1.2324681
2021-05-04 13:20:59.360,1.232819
2021-05-04 13:20:59.401,1.2330712
2021-05-04 13:20:59.441,1.23313
2021-05-04 13:20:59.481,1.233025
2021-05-04 13:20:59.521,1.2327602
2021-05-04 13:20:59.561,1.232424
2021-05-04 13:20:59.602,1.231989
2021-05-04 13:20:59.643,1.2317306
2021-05-04 13:20:59.683,1.2319449
2021-05-04 13:20:59.724,1.2324681
2021-05-04 13:20:59.765,1.2331258
2021-05-04 13:20:59.806,1.233752
2021-05-04 13:20:59.847,1.233981
2021-05-04 13:20:59.888,1.2337982
2021-05-04 13:20:59.928,1.2334326
2021-05-04 13:20:59.968,1.2331531
2021-05-04 13:21:00.008,1.2328148
2021-05-04 13:21:00.048,1.2324324
2021-05-04 13:21:00.088,1.2321886
2021-05-04 13:21:00.129,1.2321865
2021-05-04 13:21:00.170,1.2322748
2021-05-04 13:21:00.211,1.2320878
2021-05-04 13:21:00.252,1.2318798
2021-05-04 13:21:00.292,1.2320374
2021-05-04 13:21:00.333,1.2324597
2021-05-04 13:21:00.373,1.2329661
2021-05-04 13:21:00.414,1.2336238
2021-05-04 13:21:00.455,1.2342689
2021-05-04 13:21:00.496,1.2344937
2021-05-04 13:21:00.536,1.2342437
2021-05-04 13:21:00.577,1.2335965
2021-05-04 13:21:00.618,1.232859
2021-05-04 13:21:00.658,1.2321781
2021-05-04 13:21:00.699,1.231636
2021-05-04 13:21:00.739,1.2313965
2021-05-04 13:21:00.780,1.2316339
2021-05-04 13:21:00.821,1.2321172
2021-05-04 13:21:00.862,1.2325522
2021-05-04 13:21:00.903,1.2327371
2021-05-04 13:21:00.944,1.232798
